key,rule,severity,component,project,line,message,effort,debt,author,tags,creationDate,updateDate,type,scope,status
AZcc3KdyE4d396A7ICbv,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00139.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICbz,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00139.java,benchmarkjava,68,"Remove this unused ""f48394"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICb1,java:S125,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00139.java,benchmarkjava,106,This block of commented-out lines of code should be removed.,5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IERe,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00145.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDUA,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00153.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7ICyE,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7ICyH,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,benchmarkjava,56,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7ICyG,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,benchmarkjava,57,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDy2,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00163.java,benchmarkjava,52,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7IDy3,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00163.java,benchmarkjava,52,"Remove this unused ""bar"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBvw,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00170.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBv0,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00170.java,benchmarkjava,68,"Remove this unused ""f9823"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBvy,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00170.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f9823"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBv1,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00170.java,benchmarkjava,72,"Remove this unused ""bar"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBvx,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00170.java,benchmarkjava,72,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC3E,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00171.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC3F,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00171.java,benchmarkjava,56,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID_6,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00172.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBzN,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00173.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBas,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00175.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBat,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00175.java,benchmarkjava,56,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBsA,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBsD,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f48649"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBsF,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,benchmarkjava,68,"Remove this unused ""f48649"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBsC,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,benchmarkjava,72,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBsG,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00182.java,benchmarkjava,72,"Remove this unused ""bar"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBeN,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00184.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IBeP,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00184.java,benchmarkjava,56,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDJD,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00185.java,benchmarkjava,52,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDJG,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00185.java,benchmarkjava,56,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDJF,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00185.java,benchmarkjava,57,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KciE4d396A7ICAp,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00186.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KciE4d396A7ICAs,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00186.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f18509"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KciE4d396A7ICAu,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00186.java,benchmarkjava,68,"Remove this unused ""f18509"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KciE4d396A7ICAr,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00186.java,benchmarkjava,72,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KciE4d396A7ICAv,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00186.java,benchmarkjava,72,"Remove this unused ""bar"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB07,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00189.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB0-,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00189.java,benchmarkjava,68,"Remove this unused ""f14330"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB08,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00189.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f14330"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB8Y,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00201.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB8Z,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00201.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f60073"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3JPfE4d396A7IB8b,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00201.java,benchmarkjava,68,"Remove this unused ""f60073"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICee,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00202.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICef,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00202.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f15497"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICej,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00202.java,benchmarkjava,68,"Remove this unused ""f15497"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3B5eE4d396A7IBVs,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00206.java,benchmarkjava,59,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3B5eE4d396A7IBVt,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00206.java,benchmarkjava,68,"Remove this useless assignment to local variable ""f13396"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3B5eE4d396A7IBVx,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00206.java,benchmarkjava,68,"Remove this unused ""f13396"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICEf,java:S125,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00208.java,benchmarkjava,71,This block of commented-out lines of code should be removed.,5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID9a,java:S125,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00210.java,benchmarkjava,69,This block of commented-out lines of code should be removed.,5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEaF,java:S125,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00213.java,benchmarkjava,76,This block of commented-out lines of code should be removed.,5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IDAp,java:S125,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00214.java,benchmarkjava,66,This block of commented-out lines of code should be removed.,5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICTJ,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00217.java,benchmarkjava,69,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICTL,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00217.java,benchmarkjava,78,"Remove this useless assignment to local variable ""f26348"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICTO,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00217.java,benchmarkjava,78,"Remove this unused ""f26348"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID5P,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00220.java,benchmarkjava,69,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3M6UE4d396A7ID5T,java:S1481,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00220.java,benchmarkjava,78,"Remove this unused ""f25969"" local variable.",5min,5min,dwichers@gmail.com,unused,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3LsZE4d396A7IC8R,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00223.java,benchmarkjava,62,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEbU,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00226.java,benchmarkjava,62,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3OKAE4d396A7IEbX,java:S1854,MAJOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00226.java,benchmarkjava,66,"Remove this useless assignment to local variable ""bar"".",15min,15min,dwichers@gmail.com,"cert, cwe, unused",2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
AZcc3KdyE4d396A7ICda,java:S2293,MINOR,benchmarkjava:src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00227.java,benchmarkjava,69,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",1min,1min,dwichers@gmail.com,clumsy,2016-06-05T05:17:11+0000,2025-05-29T16:18:00+0000,CODE_SMELL,MAIN,OPEN
